date,ticker,timestamp,oneDayReturnPct,finalScore,modelReturnPrediction,nonFundamental,news,sentiment,uncertainty,confidence,returnLikelihood,evidenceCheckedCited,reason,metrics_EC,metrics_PCR,metrics_SD,metrics_NRI,metrics_HDM,metrics_CONTR,metrics_FRESH_NEG,metrics_CP,metrics_RD,PriceAtOpen,PriceAt1730CET,lm_fit_long,lm_fit_short,avg_volume_30d,Target_Short,Target_Long,T1_Date_IBKR
2026-01-02,CORT,2026-01-02T10:46:07.075648,-10.52,0.13,0.0,No,-0.6,-0.81,Medium,High,22.8,60 checked / 18 cited,"The drop was triggered by a legal setback in the Korlym patent litigation against Teva Pharmaceuticals. Rebound Case: While the legal news is a negative fundamental shock (FRESH_NEG), Corcept's existing revenue stream remains stable in the near term. The 10% drop likely overprices the immediate impact of generic entry, offering a short-term bounce as the market digests the full legal timeline.",1.0,0.95,0.85,0.9,0.95,0.15,1,0.2,0.6,,,-0.0514137636353057,0.0897970964850991,105169623.86983338,0.08363922391190345,-0.04,20260105
2026-01-02,APLM,2026-01-02T10:46:07.075648,-11.02,0.09,0.0,No,0.15,-0.67,Medium,Medium,47.8,41 checked / 6 cited,"General biotech sector weakness combined with low-volume selling pressure. Rebound Case: APLM is susceptible to wide swings on minimal news. The 11% drop lacks a confirmed fundamental driver in SEC filings (Limited sourcing), suggesting it may be an idiosyncratic liquidity event. A partial recovery is likely if broader biotech sentiment improves over the next 5 days.",0.68,0.5,0.4,0.3,0.45,0.05,0,0.2,0.2,,,-0.0212612348466321,-0.1427381180873952,522154.5551666666,0.039939332659251904,-0.04,20260105
2026-01-02,ASPC,2026-01-02T10:46:07.075648,-22.33,0.07,0.0,No,0.17,-0.8,High,Low,45.2,32 checked / 4 cited,"The sharp drop is indicative of SPAC redemption volatility or a failed deal rumor. Rebound Case: SPACs trading well above NAV often see violent corrections. A rebound depends on the clarification of merger terms. Current lack of primary source filings for the drop (Limited sourcing) suggests a panic exit by a large holder, which could stabilize quickly.",0.53,0.4,0.3,0.5,0.4,0.0,0,0.15,0.15,,,-0.010006238626941,-0.0257302049519396,14894736.713864,0.12403895438236809,-0.04,20260105
2026-01-02,FBYD,2026-01-02T10:46:07.075648,-9.03,-0.17,0.0,No,0.1,-0.86,High,Low,29.5,38 checked / 5 cited,"The stock dropped to its lowest level since August, testing the $15.00 psychological support. Rebound Case: The price sits right at the universe constraint threshold (Price filter noted); if support holds, a technical bounce is possible. However, ongoing concerns regarding the company's long-term capital needs and low float create high uncertainty. Limited sourcing suggests low institutional interest at this level.",0.63,0.55,0.4,0.35,0.5,0.1,0,0.1,0.2,,,-0.0228931247812379,0.0001712370432498,3402591.245,-0.04,-0.024113475177304954,20260105
2026-01-02,AFJK,2026-01-02T10:46:07.075648,-39.12,-0.79,0.0,No,-0.98,-1.0,High,Low,2.3,30 checked / 3 cited,"The massive drop is characteristic of a 'low-float rug pull' or the expiration of a price-support mechanism following a speculative surge. Rebound Case: Rebounds in these scenarios are purely technical and often fail to regain 20% of the loss. With FRESH_NEG fundamentals regarding price stability and Limited sourcing on actual business news, the outlook is bearish.",0.5,0.3,0.2,0.8,0.3,0.05,1,-0.4,0.1,,,0.0497886833108385,-0.054612619426713,29343767.81810666,-0.04,0.07230538922155687,20260105
2026-01-02,SMX,2026-01-02T10:46:07.075648,-62.61,-1.5,0.0,No,-1.09,-1.0,Medium,High,0.4,55 checked / 12 cited,"The 62% crash followed a 1-for-75 reverse stock split, leading to massive technical liquidation and dilution fears. Rebound Case: Post-split crashes are often fundamental re-ratings of struggling micro-caps. While extremely oversold, the FRESH_NEG status of the corporate action and primary confirmation of the split suggest a permanent loss of value rather than a rebound opportunity. Limited sourcing on future catalysts.",0.92,0.95,0.65,0.95,0.9,0.2,1,-0.8,0.5,,,-0.0244106366914338,0.1392120498789791,197554124.01933336,0.14208456243854478,-0.04,20260105
2026-01-05,KVYO,2026-01-05T11:38:59.700097,-9.84,1.0,0.0,No,0.56,0.25,Low,High,95.8,58 checked / 12 cited,"The 9.8% decline follows conservative forward guidance despite an earnings and revenue beat in the recent quarter. OSINT indicates institutional accumulation during the dip and a consensus analyst view that the platform's expansion into SMS and international markets remains intact. This is a classic fundamental overreaction. A 1-5 day rebound is likely as technical support holds near the $28.50 level. Limited sourcing observed in community channels, but high professional coverage.",0.97,0.85,0.72,0.65,0.88,0.05,0,0.62,0.45,,,-0.0945255383791873,0.0867439214773392,68661103.90413792,-0.0013793103448275568,0.0013793103448275568,20260106
2026-01-05,RHLD,2026-01-05T11:38:59.700097,-9.97,0.78,0.0,No,0.41,-0.02,Medium,Medium,90.8,42 checked / 8 cited,"Shares fell on a high-volume block trade likely associated with institutional rebalancing. No fundamental regulatory filings (8-K/10-Q) suggest an operational decline. OSINT shows stable sentiment and no adverse litigation. Given the high price point and low retail float, this technical drop often precedes a mean-reversion move as liquidity providers fill the gap. Rebound probability is high due to lack of fresh negative fundamental shocks.",0.7,0.7,0.6,0.4,0.75,0.0,0,0.55,0.3,,,0.0187372453759392,-0.1283596768413079,16699779.88172414,-0.04,0.09286486486486491,20260106
2026-01-05,RDVT,2026-01-05T11:38:59.700097,-9.8,0.71,0.0,No,0.42,0.01,Medium,Medium,89.6,51 checked / 10 cited,The sell-off was triggered by profit-taking following a multi-week rally rather than specific negative news. Primary filings remain positive regarding IDI and FOREWARN product growth. OSINT tracking indicates the ticker entered an overbought RSI state prior to today. Rebound case is supported by strong fundamental anchors and a lack of competitive entry news. The dip provides a technical entry for momentum players.,0.85,0.65,0.55,0.5,0.8,0.1,0,0.5,0.35,,,0.0196048278610643,-0.1102875102203942,5891036.07586207,0.011314350367716414,-0.011314350367716414,20260106
2026-01-05,NUTX,2026-01-05T11:38:59.700097,-10.73,0.52,0.0,No,0.35,-0.07,High,Low,83.5,45 checked / 6 cited,Drop is likely linked to broader pressure in micro-cap healthcare providers and technical exhaustion following recent volatility. No SEC filings indicate new financing or dilution today. OSINT signals high retail discussion but low professional analyst coverage. Rebound case relies on high volatility and mean reversion towards the 20-day moving average. High price-per-share suggests less retail 'noise' but wider spreads.,0.75,0.4,0.4,0.45,0.7,0.15,0,0.45,0.25,,,0.0119580725980115,0.0635697938332429,29990121.997241378,-0.04,0.03553146642577523,20260106
2026-01-05,CTEV,2026-01-05T11:38:59.700097,-21.26,-0.02,0.0,No,-0.54,-0.23,High,Low,29.8,38 checked / 5 cited,"Fell 21.3% on news of a private placement or potential secondary offering rumored in community channels, though not yet fully detailed in an 8-K. The magnitude of the drop reflects liquidity sensitivity common in new listings. OSINT suggests a 'sell the news' event after a recent IPO run-up. Rebound case is moderate as the stock seeks a valuation floor. Limited sourcing on primary drivers increases uncertainty.",0.63,0.5,0.45,0.7,0.65,0.2,1,0.35,0.2,,,0.0782445685064248,-0.0234478189131946,10097743.409310345,-0.04,0.0745509996611318,20260106
2026-01-05,AFJK,2026-01-05T11:38:59.700097,-11.17,-0.21,0.0,No,0.22,-0.34,High,Low,42.4,30 checked / 2 cited,"The 11.2% drop follows a period of extreme illiquidity and low-volume price inflation. OSINT investigation shows virtually no news or social media discussion, suggesting a single large seller cleared the bid. Without a fundamental catalyst, the stock is prone to continued drift. Rebound is unlikely without fresh news. Limited sourcing reported. Price remains high, reducing retail interest in the dip.",0.5,0.3,0.2,0.2,0.3,0.0,0,0.4,0.1,,,-0.0703782803178597,0.0273163400045806,31670141.743685704,-0.04,0.023178807947019868,20260106
2026-01-05,ASPC,2026-01-05T11:38:59.700097,-17.13,-0.24,0.0,No,0.21,-0.44,Medium,Low,38.1,40 checked / 4 cited,"Significant drop tied to SPAC redemption risks or lack of progress on a definitive merger agreement. OSINT shows community frustration with the lack of transparency from the sponsor. These vehicles often trade close to trust value; a drop of this magnitude suggests a break in confidence or a large shareholder exiting. Rebound depends entirely on merger news, which is currently non-existent.",0.67,0.45,0.35,0.3,0.5,0.1,0,0.32,0.15,,,-0.0589768711274987,-0.0458639953945688,16303514.89593913,0.01720958819913948,-0.04,20260106
2026-01-05,ESHA,2026-01-05T11:38:59.700097,-14.11,-0.4,0.0,No,0.18,-0.48,Medium,Low,28.9,35 checked / 3 cited,Fell 14.1% on high volume. Price filter alert: ticker is near the $15 threshold. OSINT indicates this is likely a redemption-driven exit as a deadline approaches. SPACs at this stage rarely rebound significantly until a target is announced or trust liquidations are clarified. Limited sourcing available for this specific move. Confidence is low due to price proximity to the $15 floor.,0.58,0.4,0.3,0.25,0.4,0.05,0,0.3,0.12,,,-0.0775637547548439,-0.0588098990339792,6828568.066431999,-0.04,-0.04,20260106
2026-01-05,GLTO,2026-01-05T11:38:59.700097,-10.65,-0.91,0.0,No,-0.66,-0.43,High,Medium,4.2,55 checked / 7 cited,"The 10.7% drop is linked to fresh negative OSINT regarding pipeline delays or clinical trial enrollment difficulties. Biotech stocks frequently see cascading selling when primary catalysts are deferred. PCR is low because no formal SEC update has been filed today, but news sentiment is bearish. Rebound probability is low until data readouts are confirmed or a strategic update is issued.",0.92,0.35,0.5,0.55,0.6,0.25,1,0.22,0.2,,,0.0526961449419164,0.040998384496399,2828364.4586206903,-0.04,0.032624113475177366,20260106
2026-01-05,FBRX,2026-01-05T11:38:59.700097,-13.26,-1.27,0.0,No,-0.65,-0.54,High,Medium,1.9,50 checked / 9 cited,Significant selling pressure followed a fundamental shock involving clinical asset efficacy or financing concerns. OSINT reveals a bearish professional consensus after a primary research note circulated. Fresh negative fundamental driver (FRESH_NEG=1) is confirmed by primary commentary. Recovery is likely to be hindered by 'trapped' longs at higher levels. Limited sourcing on the rebound case makes this the least likely candidate for a 1-5 day bounce.,0.83,0.55,0.45,0.65,0.55,0.3,1,0.18,0.25,,,0.0175502663904072,0.0078263267484343,3846577.933620691,-0.04,0.037593984962406075,20260106
2026-01-06,SITM,2026-01-06T13:05:26.510892,-11.29,1.0,3.119903371665181,No,0.46,-0.19,Low,High,93.1,60 checked / 14 cited,"Dipped on broader semiconductor profit-taking and technical resistance at recent highs. OSINT confirms no company-specific negative catalysts. Rebound case is strong based on fundamental timing-chip market leadership and mean reversion as prices stabilize above key support levels. Limited sourcing noted for fresh idiosyncratic news, suggesting a momentum-driven drawdown.",0.95,0.88,0.72,0.35,0.92,0.05,0,0.68,0.25,,,-0.1000927171755329,0.1334997072954455,118537466.37344828,-0.014504336500606915,0.014504336500606915,20260107
2026-01-06,AAOI,2026-01-06T13:05:26.510892,-14.77,0.83,3.0496352894609533,No,0.43,-0.2,Medium,High,90.2,60 checked / 18 cited,"Retracted sharply following a parabolic run in the high-speed optical networking space. The move appears technical, driven by institutional rebalancing. Rebound likelihood is high within 5 days as the 800G product cycle remains a significant fundamental driver. Limited sourcing on primary negative filings suggests a temporary liquidity vacuum rather than structural impairment.",0.9,0.75,0.65,0.4,0.88,0.1,0,0.58,0.3,,,-0.1099616777082896,0.1538989024186919,161595156.05206898,-0.04,0.01371870005327652,20260107
2026-01-06,CRNX,2026-01-06T13:05:26.510892,-12.4,0.62,6.643884976006417,No,0.39,-0.54,Medium,Medium,80.3,58 checked / 12 cited,Experienced selling pressure following recent clinical momentum. OSINT identifies no new adverse events; the move reflects profit-taking post-acromegaly data excitement. Rebound case is supported by a strong cash position and mid-term pipeline milestones. Uncertainty is medium given the high-beta nature of the biotech sector during macro volatility.,0.92,0.82,0.68,0.45,0.85,0.05,0,0.52,0.2,,,-0.0048256222105125,-0.0561826468416034,56275015.35206895,-0.04,0.05000000000000013,20260107
2026-01-06,CAPR,2026-01-06T13:05:26.510892,-11.11,0.43,6.709467583022656,No,0.33,-0.6,Medium,Medium,70.7,52 checked / 10 cited,"Declined on news of a potential secondary offering or capital raise speculation following recent price appreciation in the DMD therapeutic space. While dilutive in the short term, the fundamental derisking of CAP-1002 provides a floor. Expected to stabilize as financing details are confirmed. Limited sourcing on definitive filing timing.",0.85,0.65,0.55,0.5,0.8,0.15,0,0.4,0.18,,,-0.0312406898908503,0.0291975698860065,107941972.43862069,-0.008819018404907992,0.008819018404907992,20260107
2026-01-06,CTEV,2026-01-06T13:05:26.510892,-13.17,0.18,7.059165432534282,No,0.26,-0.73,High,Medium,54.6,45 checked / 6 cited,"Drop likely linked to thin liquidity and post-listing volatility. No primary SEC filings indicate fundamental deterioration today. Rebound potential exists as a 'low-float' reversal play, though uncertainty remains high due to limited analyst coverage and high institutional concentration. Limited sourcing available for intraday retail sentiment drivers.",0.65,0.5,0.4,0.2,0.7,0.0,0,0.45,0.15,,,0.0384211134199465,-0.0298743587097321,9907773.078965517,-0.04,0.04979119820109222,20260107
2026-01-06,GHRS,2026-01-06T13:05:26.510892,-17.84,0.17,8.417356148633623,No,0.23,-0.92,Medium,Medium,48.4,50 checked / 8 cited,"Sharp decline suggests investor impatience regarding Phase 2b trial timelines for GH001. No direct negative readout was found, indicating the move is largely technical and liquidity-driven within the depression-treatment subsector. Rebound case relies on upcoming trial updates. High volatility and limited sourcing for immediate catalysts suggest a cautious 5-day outlook.",0.8,0.7,0.5,0.3,0.75,0.05,0,0.35,0.15,,,0.0105491846327615,-0.1258770510690953,6702270.248793106,-0.04,0.2570028011204482,20260107
2026-01-06,SRZN,2026-01-06T13:05:26.510892,-10.83,-0.15,8.782080949713848,No,0.18,-1.0,High,Low,30.2,40 checked / 5 cited,Micro-cap volatility exacerbated by low trading volume. OSINT shows general biotech sector weakness rather than idiosyncratic failure. Rebound likelihood is constrained by lack of immediate primary news and low institutional support. Limited sourcing on retail interest prevents a high-confidence reversal call.,0.6,0.55,0.35,0.25,0.65,0.0,0,0.3,0.12,,,-0.015849155009762,0.0106122544395469,2107814.265,-0.04,0.12191011235955046,20260107
2026-01-06,ASPC,2026-01-06T13:05:26.510892,-12.4,-0.58,7.882303544971879,No,0.08,-1.0,Medium,Low,13.1,42 checked / 4 cited,"Drop likely due to arbitrage activity or redemption news typical of late-stage SPAC cycles. Non-fundamental in nature, but structural constraints often prevent a rapid 5-day rebound. Rebound likelihood is low as liquidity remains focused on merger outcomes rather than price appreciation.",0.7,0.4,0.3,0.15,0.6,0.1,0,0.2,0.1,,,-0.0617197461118734,-0.0019688153354172,15677478.456525,-0.04,0.04275686024250159,20260107
2026-01-06,PVLA,2026-01-06T13:05:26.510892,-11.9,-0.97,9.168696137833518,No,-0.78,-1.0,High,Low,2.0,48 checked / 7 cited,Post-reverse-split volatility continues to drive significant price swings. OSINT suggests persistent selling from retail holders following the 1-for-25 split. Rebound case is hampered by a lack of fundamental anchors and technical breakdown. Limited sourcing on pipeline progress increases uncertainty.,0.75,0.45,0.32,0.35,0.55,0.2,1,0.15,0.14,,,-0.0018653861611235,0.0544992946265897,29119072.110344823,-0.04,0.07627570043677422,20260107
2026-01-06,SMX,2026-01-06T13:05:26.510892,-13.89,-1.33,10.112013391467666,No,-0.79,-1.0,High,Low,0.9,55 checked / 9 cited,Ongoing downward pressure following technical adjustments and persistent dilution concerns. Non-fundamental volatility is high due to extremely low trading volume and high retail concentration. The drop is likely structural; a short-term rebound is highly speculative with significant downside risk. Limited sourcing on recent corporate actions.,0.82,0.35,0.28,0.4,0.5,0.25,1,0.1,0.16,,,-0.1011208386756805,0.3017461863149001,205616478.53241372,-0.04,0.8710743801652895,20260107
2026-01-06,SITM,2026-01-06T13:24:11.075431,-11.29,1.0,0.0311990337166518,No,0.46,-0.19,Low,High,93.1,60 checked / 14 cited,"Dipped on broader semiconductor profit-taking and technical resistance at recent highs. OSINT confirms no company-specific negative catalysts. Rebound case is strong based on fundamental timing-chip market leadership and mean reversion as prices stabilize above key support levels. Limited sourcing noted for fresh idiosyncratic news, suggesting a momentum-driven drawdown.",0.95,0.88,0.72,0.35,0.92,0.05,0,0.68,0.25,,,-0.1000927171755329,0.1334997072954455,118537466.37344828,-0.014504336500606915,0.014504336500606915,20260107
2026-01-06,AAOI,2026-01-06T13:24:11.075431,-14.77,0.83,0.0304963528946095,No,0.43,-0.2,Medium,High,90.2,60 checked / 18 cited,"Retracted sharply following a parabolic run in the high-speed optical networking space. The move appears technical, driven by institutional rebalancing. Rebound likelihood is high within 5 days as the 800G product cycle remains a significant fundamental driver. Limited sourcing on primary negative filings suggests a temporary liquidity vacuum rather than structural impairment.",0.9,0.75,0.65,0.4,0.88,0.1,0,0.58,0.3,,,-0.1099616777082896,0.1538989024186919,161595156.05206898,-0.04,0.01371870005327652,20260107
2026-01-06,CRNX,2026-01-06T13:24:11.075431,-12.4,0.62,0.0664388497600641,No,0.39,-0.54,Medium,Medium,80.3,58 checked / 12 cited,Experienced selling pressure following recent clinical momentum. OSINT identifies no new adverse events; the move reflects profit-taking post-acromegaly data excitement. Rebound case is supported by a strong cash position and mid-term pipeline milestones. Uncertainty is medium given the high-beta nature of the biotech sector during macro volatility.,0.92,0.82,0.68,0.45,0.85,0.05,0,0.52,0.2,,,-0.0048256222105125,-0.0561826468416034,56275015.35206895,-0.04,0.05000000000000013,20260107
2026-01-06,CAPR,2026-01-06T13:24:11.075431,-11.11,0.43,0.0670946758302265,No,0.33,-0.6,Medium,Medium,70.7,52 checked / 10 cited,"Declined on news of a potential secondary offering or capital raise speculation following recent price appreciation in the DMD therapeutic space. While dilutive in the short term, the fundamental derisking of CAP-1002 provides a floor. Expected to stabilize as financing details are confirmed. Limited sourcing on definitive filing timing.",0.85,0.65,0.55,0.5,0.8,0.15,0,0.4,0.18,,,-0.0312406898908503,0.0291975698860065,107941972.43862069,-0.008819018404907992,0.008819018404907992,20260107
2026-01-06,CTEV,2026-01-06T13:24:11.075431,-13.17,0.18,0.0705916543253428,No,0.26,-0.73,High,Medium,54.6,45 checked / 6 cited,"Drop likely linked to thin liquidity and post-listing volatility. No primary SEC filings indicate fundamental deterioration today. Rebound potential exists as a 'low-float' reversal play, though uncertainty remains high due to limited analyst coverage and high institutional concentration. Limited sourcing available for intraday retail sentiment drivers.",0.65,0.5,0.4,0.2,0.7,0.0,0,0.45,0.15,,,0.0384211134199465,-0.0298743587097321,9907773.078965517,-0.04,0.04979119820109222,20260107
2026-01-06,GHRS,2026-01-06T13:24:11.075431,-17.84,0.17,0.0841735614863362,No,0.23,-0.92,Medium,Medium,48.4,50 checked / 8 cited,"Sharp decline suggests investor impatience regarding Phase 2b trial timelines for GH001. No direct negative readout was found, indicating the move is largely technical and liquidity-driven within the depression-treatment subsector. Rebound case relies on upcoming trial updates. High volatility and limited sourcing for immediate catalysts suggest a cautious 5-day outlook.",0.8,0.7,0.5,0.3,0.75,0.05,0,0.35,0.15,,,0.0105491846327615,-0.1258770510690953,6702270.248793106,-0.04,0.2570028011204482,20260107
2026-01-06,SRZN,2026-01-06T13:24:11.075431,-10.83,-0.15,0.0878208094971384,No,0.18,-1.0,High,Low,30.2,40 checked / 5 cited,Micro-cap volatility exacerbated by low trading volume. OSINT shows general biotech sector weakness rather than idiosyncratic failure. Rebound likelihood is constrained by lack of immediate primary news and low institutional support. Limited sourcing on retail interest prevents a high-confidence reversal call.,0.6,0.55,0.35,0.25,0.65,0.0,0,0.3,0.12,,,-0.015849155009762,0.0106122544395469,2107814.265,-0.04,0.12191011235955046,20260107
2026-01-06,ASPC,2026-01-06T13:24:11.075431,-12.4,-0.58,0.0788230354497187,No,0.08,-1.0,Medium,Low,13.1,42 checked / 4 cited,"Drop likely due to arbitrage activity or redemption news typical of late-stage SPAC cycles. Non-fundamental in nature, but structural constraints often prevent a rapid 5-day rebound. Rebound likelihood is low as liquidity remains focused on merger outcomes rather than price appreciation.",0.7,0.4,0.3,0.15,0.6,0.1,0,0.2,0.1,,,-0.0617197461118734,-0.0019688153354172,15677478.456525,-0.04,0.04275686024250159,20260107
2026-01-06,PVLA,2026-01-06T13:24:11.075431,-11.9,-0.97,0.0916869613783351,No,-0.78,-1.0,High,Low,2.0,48 checked / 7 cited,Post-reverse-split volatility continues to drive significant price swings. OSINT suggests persistent selling from retail holders following the 1-for-25 split. Rebound case is hampered by a lack of fundamental anchors and technical breakdown. Limited sourcing on pipeline progress increases uncertainty.,0.75,0.45,0.32,0.35,0.55,0.2,1,0.15,0.14,,,-0.0018653861611235,0.0544992946265897,29119072.110344823,-0.04,0.07627570043677422,20260107
2026-01-06,SMX,2026-01-06T13:24:11.075431,-13.89,-1.33,0.1011201339146766,No,-0.79,-1.0,High,Low,0.9,55 checked / 9 cited,Ongoing downward pressure following technical adjustments and persistent dilution concerns. Non-fundamental volatility is high due to extremely low trading volume and high retail concentration. The drop is likely structural; a short-term rebound is highly speculative with significant downside risk. Limited sourcing on recent corporate actions.,0.82,0.35,0.28,0.4,0.5,0.25,1,0.1,0.16,,,-0.1011208386756805,0.3017461863149001,205616478.53241372,-0.04,0.8710743801652895,20260107
2026-01-07,WVE,2026-01-07T12:47:36.372093,-20.47,1.1,-0.0207990984520772,No,0.71,0.46,High,Medium,97.8,10 checked / 5+ relevant,"Sell-the-news reaction to Phase 1 obesity data. Despite analyst upgrades and positive results, stock fell (bearish divergence).",0.6,0.8,0.8,0.7,0.6,0.8,0,0.7,0.9,,,0.0547123027594593,0.0952482049698612,184281916.83833328,,,
2026-01-07,ACFN,2026-01-07T12:47:36.372093,-9.21,0.8,-0.0441902058007544,No,0.44,0.53,Medium,Medium,94.8,10 checked / 5+ relevant,Profit taking pullback (-9%) after massive +30% surge on Partnership news. Healthy correction.,0.4,0.7,0.4,0.2,0.3,0.0,0,0.7,0.3,,,-0.0343823427061102,-0.2574698807648957,942238.6590000005,,,
2026-01-07,ALMS,2026-01-07T12:47:36.372093,-26.89,0.15,-0.0090355168798832,No,-0.6,0.06,Medium,High,41.1,10 checked / 5+ relevant,Drop driven by $175M public offering announcement despite positive Phase 3 envudeucitinib data. Classic sell-the-news/dilution event.,0.8,1.0,0.7,0.9,1.0,0.2,1,0.2,0.8,,,0.0163095737614004,-0.0458680384311516,51424614.52749999,,,
2026-01-07,DRUG,2026-01-07T12:47:36.372093,-22.2,0.06,0.0214466991698105,No,-0.6,-0.14,Medium,High,33.2,10 checked / 5+ relevant,Drop due to $100M public offering announced alongside positive Phase 2 epilepsy data. Market focused on dilution.,0.7,1.0,0.6,0.9,1.0,0.1,1,0.3,0.7,,,-0.0016736475591918,-0.0833037665944892,17599691.526333336,,,
2026-01-07,SION,2026-01-07T12:47:36.372093,-7.85,0.03,0.045270523502857,No,0.42,-0.27,High,Medium,62.5,10 checked / 5+ relevant,Insider selling pressure and recent downgrades weighing on sentiment despite upcoming conference.,0.6,0.8,0.5,0.6,0.4,0.3,0,0.4,0.5,,,-0.0266263558333491,-0.0829761080917962,13423306.9425,,,
2026-01-07,THH,2026-01-07T12:47:36.372093,-14.69,-0.19,0.0154445174829463,No,0.27,-0.13,High,Low,50.9,10 checked / 5+ relevant,No specific news found. Drop appears technical or related to post-IPO volatility.,0.3,0.2,0.2,0.1,0.1,0.0,0,0.5,0.2,,,-0.0507562489354086,-0.0426236705339317,2258347.217673333,,,
2026-01-07,CCCX,2026-01-07T12:47:36.372093,-10.15,-0.24,0.0721768093046983,No,0.46,-0.4,Medium,Medium,47.9,10 checked / 5+ relevant,Drop on S-4 filing for merger with Infleqtion. SPAC merger risks and 'sell the news' logic applying.,0.5,1.0,0.4,0.8,0.9,0.1,0,0.4,0.4,,,-0.0569916324422132,-0.0996530363500782,28986777.7345,,,
2026-01-07,ANRO,2026-01-07T12:47:36.372093,-8.94,-0.29,0.003215864932749,No,0.25,0.0,High,Low,48.6,10 checked / 5+ relevant,No specific news today. Director options grant (Jan 6) is routine. Likely technical drift.,0.2,0.3,0.2,0.1,0.1,0.0,0,0.5,0.1,,,-0.0730202055291295,-0.0431736929235188,6323013.731333333,,,
2026-01-07,VSNT,2026-01-07T12:47:36.372093,-10.27,-0.57,0.0572797730815748,No,0.36,-0.47,Medium,High,26.8,10 checked / 5+ relevant,Continued selling pressure following spin-off from Comcast. Structural flow/overhang and sector skepticism.,0.6,0.9,0.5,0.4,0.8,0.0,0,0.4,0.5,,,-0.5444186282600519,1.0535761425393626,894324507.93,,,
2026-01-07,PBF,2026-01-07T12:47:36.372093,-7.98,-0.66,0.0575938790304451,No,-0.6,-0.47,Low,High,7.4,10 checked / 5+ relevant,Refinery (Martinez) restart delayed to Feb/Mar 2026. Fundamental negative impacting near-term earnings.,0.8,1.0,0.7,0.9,1.0,0.0,1,0.2,0.8,,,-0.0998141319329917,0.1369559548600572,88014829.86850001,,,
